Date,regime,holding,strategy_return,qqq_return,tqqq_return,year_month
2022-11-15,QQQ,QQQ,0.013743516299953335,0.013743516299953335,0.03953438001592613,2022-11
2022-11-16,QQQ,QQQ,-0.013743516299953342,-0.013743516299953342,-0.04134825503290952,2022-11
2022-11-17,Turbulent,QQQ,-0.002209573685443226,-0.002209573685443226,-0.007746774497846038,2022-11
2022-11-18,QQQ,QQQ,3.527195689240692e-05,3.527195689240692e-05,-0.0009154666250600969,2022-11
2022-11-21,Turbulent,QQQ,-0.010340607335757888,-0.010340607335757888,-0.03068588919399371,2022-11
2022-11-22,QQQ,QQQ,0.014300073668327412,0.014300073668327412,0.04116200533388311,2022-11
2022-11-23,QQQ,QQQ,0.009986827661234057,0.009986827661234057,0.029466314229959004,2022-11
2022-11-25,Turbulent,QQQ,-0.006600322460420213,-0.006600322460420213,-0.02089404967588413,2022-11
2022-11-28,Turbulent,QQQ,-0.014781839913115017,-0.014781839913115017,-0.045023814330814926,2022-11
2022-11-29,QQQ,QQQ,-0.007598431890825114,-0.007598431890825114,-0.02425795209534003,2022-11
2022-11-30,QQQ,QQQ,0.044577057525359114,0.044577057525359114,0.1260407007190917,2022-11
2022-12-01,Turbulent,QQQ,0.001226750516716769,0.001226750516716769,0.005502500753580407,2022-12
2022-12-02,QQQ,QQQ,-0.003991337641730809,-0.003991337641730809,-0.01188962827229379,2022-12
2022-12-05,Turbulent,QQQ,-0.01692609957922165,-0.01692609957922165,-0.0517205783891441,2022-12
2022-12-06,QQQ,QQQ,-0.02093793219524054,-0.02093793219524054,-0.06552874194593246,2022-12
2022-12-07,QQQ,QQQ,-0.004091117021096069,-0.004091117021096069,-0.012080456662923528,2022-12
2022-12-08,Turbulent,QQQ,0.011765242912800393,0.011765242912800393,0.03487351547629507,2022-12
2022-12-09,QQQ,QQQ,-0.0063968711610098185,-0.0063968711610098185,-0.01943657682097481,2022-12
2022-12-12,Turbulent,QQQ,0.012473226401894156,0.012473226401894156,0.0357349950286746,2022-12
2022-12-13,QQQ,QQQ,0.010692777264361674,0.010692777264361674,0.030925727391095024,2022-12
2022-12-14,QQQ,QQQ,-0.0074414837296435865,-0.0074414837296435865,-0.02402124894781282,2022-12
2022-12-15,Turbulent,QQQ,-0.034152929439300705,-0.034152929439300705,-0.10434174999544722,2022-12
2022-12-16,QQQ,QQQ,-0.009580362955341877,-0.009580362955341877,-0.029976398319274563,2022-12
2022-12-19,Turbulent,QQQ,-0.014153305744321876,-0.014153305744321876,-0.04233119915296728,2022-12
2022-12-20,QQQ,QQQ,-0.0007787882780025542,-0.0007787882780025542,-0.0043884773475880825,2022-12
2022-12-21,QQQ,QQQ,0.014401998497998536,0.014401998497998536,0.04251357959983086,2022-12
2022-12-22,Turbulent,QQQ,-0.024769541192346426,-0.024769541192346426,-0.07372479744652663,2022-12
2022-12-23,QQQ,QQQ,0.00224663179744114,0.00224663179744114,0.002846101656886945,2022-12
2022-12-27,Turbulent,QQQ,-0.014239244226480431,-0.014239244226480431,-0.04357326013146441,2022-12
2022-12-28,QQQ,QQQ,-0.013290475037417267,-0.013290475037417267,-0.04121804959173697,2022-12
2022-12-29,QQQ,QQQ,0.024082824598317107,0.024082824598317107,0.06816738444861013,2022-12
2022-12-30,Turbulent,QQQ,-0.0006004973183406197,-0.0006004973183406197,0.0,2022-12
2023-01-03,Turbulent,QQQ,-0.006782935375119709,-0.006782935375119709,-0.02280127916023367,2023-01
2023-01-04,QQQ,QQQ,0.004752671082888499,0.004752671082888499,0.015258548965391512,2023-01
2023-01-05,QQQ,QQQ,-0.015778084907602796,-0.015778084907602796,-0.048324397594327176,2023-01
2023-01-06,Turbulent,QQQ,0.027227522686324574,0.027227522686324574,0.07532986322835031,2023-01
2023-01-09,Turbulent,QQQ,0.006452273677301218,0.006452273677301218,0.02075801236871714,2023-01
2023-01-10,QQQ,QQQ,0.008428848289153685,0.008428848289153685,0.026302882881045535,2023-01
2023-01-11,QQQ,QQQ,0.017152375982270453,0.017152375982270453,0.048558379867131345,2023-01
2023-01-12,Turbulent,QQQ,0.005389579856689141,0.005389579856689141,0.015337621184448187,2023-01
2023-01-13,QQQ,QQQ,0.006857044351358018,0.006857044351358018,0.01959384070652325,2023-01
2023-01-17,Turbulent,QQQ,0.002026785316725494,0.002026785316725494,0.005457600962994767,2023-01
2023-01-18,QQQ,QQQ,-0.013085321059801903,-0.013085321059801903,-0.037816502391042936,2023-01
2023-01-19,QQQ,QQQ,-0.009872678307525572,-0.009872678307525572,-0.03184807422136218,2023-01
2023-01-20,Turbulent,QQQ,0.026998848845592532,0.026998848845592532,0.07853153194307455,2023-01
2023-01-23,Turbulent,QQQ,0.021972977107732296,0.021972977107732296,0.06364933218731424,2023-01
2023-01-24,QQQ,QQQ,-0.002043979578323235,-0.002043979578323235,-0.006000494218145946,2023-01
2023-01-25,QQQ,QQQ,-0.00222166001650327,-0.00222166001650327,-0.007434854652659106,2023-01
2023-01-26,Turbulent,QQQ,0.01930954450957466,0.01930954450957466,0.05622527639597419,2023-01
2023-01-27,QQQ,QQQ,0.00990519981899181,0.00990519981899181,0.028256498415928574,2023-01
2023-01-30,Turbulent,QQQ,-0.02042597544382611,-0.02042597544382611,-0.06188471894877924,2023-01
2023-01-31,QQQ,QQQ,0.014874684713451124,0.014874684713451124,0.043717960916493714,2023-01
2023-02-01,QQQ,QQQ,0.021158213834527484,0.021158213834527484,0.06259976551930377,2023-02
2023-02-02,Turbulent,QQQ,0.03526073990926393,0.03526073990926393,0.09832474110614524,2023-02
2023-02-03,QQQ,QQQ,-0.017932148670430092,-0.017932148670430092,-0.053035280393231556,2023-02
2023-02-06,Turbulent,QQQ,-0.008495012632004372,-0.008495012632004372,-0.025800337851400082,2023-02
2023-02-07,QQQ,QQQ,0.020506897129679343,0.020506897129679343,0.06008050687391381,2023-02
2023-02-08,QQQ,QQQ,-0.017940806942050306,-0.017940806942050306,-0.055267100040462584,2023-02
2023-02-09,Calm,TQQQ,-3.2410261518326737,-0.008877381714179967,-0.02717669804517038,2023-02
2023-02-10,TQQQ,QQQ,3.2255639609843536,-0.006584809134140224,-0.020773435468925988,2023-02
2023-02-13,Calm,TQQQ,-3.1999891589415332,0.01588923308490409,0.04634823751174654,2023-02
2023-02-14,TQQQ,QQQ,3.223240434059843,0.007362042033405893,0.021412393107892714,2023-02
2023-02-15,QQQ,QQQ,0.007631618386737575,0.007631618386737575,0.022115312199106077,2023-02
2023-02-16,Calm,TQQQ,-3.2462197933229455,-0.018942643910310652,-0.05887544618336383,2023-02
2023-02-17,TQQQ,QQQ,3.2201967620795595,-0.007080387333075429,-0.021806979875015352,2023-02
2023-02-21,Calm,TQQQ,-3.3148965349478954,-0.023960227574913298,-0.0728927929933203,2023-02
2023-02-22,TQQQ,QQQ,3.291684523985205,0.0007482166122229699,0.0008944838313572942,2023-02
2023-02-23,QQQ,QQQ,0.008695848476731338,0.008695848476731338,0.02472534619132049,2023-02
2023-02-24,Calm,TQQQ,-3.3266738753761778,-0.016885631891576727,-0.05191333293691916,2023-02
2023-02-27,Calm,TQQQ,0.021359488653265066,0.00713549428996657,0.021359488653265066,2023-02
2023-02-28,TQQQ,QQQ,3.2942708504437554,-0.001293398677547231,-0.0049582110698799114,2023-02
2023-03-01,QQQ,QQQ,-0.00807186437326062,-0.00807186437326062,-0.024703815949833233,2023-03
2023-03-02,Calm,TQQQ,-3.292061296557097,0.008242018872899578,0.02379971653311059,2023-03
2023-03-03,TQQQ,QQQ,3.320766218589015,0.02046290315901869,0.05926671400975723,2023-03
2023-03-06,Calm,TQQQ,-3.2572457648827577,0.001133703553674321,0.004253739696500583,2023-03
2023-03-07,TQQQ,QQQ,3.2460381046831652,-0.012341363753266806,-0.03806675480953985,2023-03
2023-03-08,QQQ,QQQ,0.004981717167703528,0.004981717167703528,0.013575697290474923,2023-03
2023-03-09,Calm,TQQQ,-3.329578105425534,-0.017477931499092197,-0.054067226055600284,2023-03
2023-03-10,TQQQ,QQQ,3.2979572115326374,-0.014142962393804467,-0.04220044149253125,2023-03
2023-03-13,Turbulent,QQQ,0.007389097096276532,0.007389097096276532,0.021322906726978463,2023-03
2023-03-14,QQQ,QQQ,0.022719581230876935,0.022719581230876935,0.06576825139069653,2023-03
2023-03-15,QQQ,QQQ,0.005232439962421088,0.005232439962421088,0.014382508284000596,2023-03
2023-03-16,Turbulent,QQQ,0.026019175710400716,0.026019175710400716,0.07620746892964504,2023-03
2023-03-17,QQQ,QQQ,-0.004737230995139453,-0.004737230995139453,-0.014946766354467221,2023-03
2023-03-20,Turbulent,QQQ,0.003542470374058753,0.003542470374058753,0.01052651890214406,2023-03
2023-03-21,QQQ,QQQ,0.014181480508454133,0.014181480508454133,0.041417978956142805,2023-03
2023-03-22,QQQ,QQQ,-0.013691442834784098,-0.013691442834784098,-0.041664605155667646,2023-03
2023-03-23,Turbulent,QQQ,0.011788455040190993,0.011788455040190993,0.03503542797535469,2023-03
2023-03-24,QQQ,QQQ,0.003673622900503295,0.003673622900503295,0.010120748272188325,2023-03
2023-03-27,Turbulent,QQQ,-0.0068748440928112576,-0.0068748440928112576,-0.020740210195181866,2023-03
2023-03-28,QQQ,QQQ,-0.005325967788230712,-0.005325967788230712,-0.01674684305848561,2023-03
2023-03-29,QQQ,QQQ,0.018070118330332976,0.018070118330332976,0.05324152215032572,2023-03
2023-03-30,Turbulent,QQQ,0.009420729883021213,0.009420729883021213,0.026708420372148736,2023-03
2023-03-31,QQQ,QQQ,0.01649380631660553,0.01649380631660553,0.04783526818301942,2023-03
2023-04-03,Turbulent,QQQ,-0.0024331397843693286,-0.0024331397843693286,-0.007102339227925841,2023-04
2023-04-04,QQQ,QQQ,-0.0033791845429029695,-0.0033791845429029695,-0.010028761190544962,2023-04
2023-04-05,QQQ,QQQ,-0.009921700104839936,-0.009921700104839936,-0.03256198796560486,2023-04
2023-04-06,Turbulent,QQQ,0.006719360884979805,0.006719360884979805,0.01988299687627868,2023-04
2023-04-10,Turbulent,QQQ,-0.0005657949123486385,-0.0005657949123486385,-0.0021898795286191238,2023-04
2023-04-11,QQQ,QQQ,-0.00643847784141223,-0.00643847784141223,-0.019554102059128987,2023-04
2023-04-12,QQQ,QQQ,-0.008872971079489367,-0.008872971079489367,-0.026809349884690973,2023-04
2023-04-13,Turbulent,QQQ,0.019392954249193073,0.019392954249193073,0.055818060302699465,2023-04
2023-04-14,QQQ,QQQ,-0.0018817018938218119,-0.0018817018938218119,-0.00580775550328905,2023-04
2023-04-17,Turbulent,QQQ,0.000847242919614683,0.000847242919614683,0.001091517596324411,2023-04
2023-04-18,QQQ,QQQ,6.257185685089213e-05,6.257185685089213e-05,0.0007270409108811398,2023-04
2023-04-19,QQQ,QQQ,-0.00047045363102173575,-0.00047045363102173575,-0.002182567029224865,2023-04
2023-04-20,Turbulent,QQQ,-0.007653698230420567,-0.007653698230420567,-0.023582413845530583,2023-04
2023-04-21,QQQ,QQQ,0.001042729839752109,0.001042729839752109,0.001862591053013949,2023-04
2023-04-24,Turbulent,QQQ,-0.002086646153122926,-0.002086646153122926,-0.005972588434511662,2023-04
2023-04-25,QQQ,QQQ,-0.019044035266088225,-0.019044035266088225,-0.05819393786414971,2023-04
2023-04-26,QQQ,QQQ,0.006046339673530487,0.006046339673530487,0.016529264809146182,2023-04
2023-04-27,Turbulent,QQQ,0.02682780172761259,0.02682780172761259,0.07769814328615492,2023-04
2023-04-28,QQQ,QQQ,0.006874955822159886,0.006874955822159886,0.020022027739235095,2023-04
2023-05-01,Turbulent,QQQ,-0.001147612789860575,-0.001147612789860575,-0.0028357928016870724,2023-05
2023-05-02,QQQ,QQQ,-0.008759811435817638,-0.008759811435817638,-0.02698501350585853,2023-05
2023-05-03,QQQ,QQQ,-0.00656551603567445,-0.00656551603567445,-0.019890103506518743,2023-05
2023-05-04,Turbulent,QQQ,-0.003535991093179594,-0.003535991093179594,-0.011223521394530065,2023-05
2023-05-05,QQQ,QQQ,0.021031658367333332,0.021031658367333332,0.0595174353369997,2023-05
2023-05-08,Turbulent,QQQ,0.0024745385063665976,0.0024745385063665976,0.008120129908102442,2023-05
2023-05-09,QQQ,QQQ,-0.006353359610052849,-0.006353359610052849,-0.01952847202515937,2023-05
2023-05-10,QQQ,QQQ,0.010822799452837132,0.010822799452837132,0.031760070034744535,2023-05
2023-05-11,Turbulent,QQQ,0.003254948896803107,0.003254948896803107,0.008301634827002238,2023-05
2023-05-12,QQQ,QQQ,-0.003593255950558264,-0.003593255950558264,-0.010388028030720734,2023-05
2023-05-15,Turbulent,QQQ,0.00540026929175065,0.00540026929175065,0.015198842925070904,2023-05
2023-05-16,QQQ,QQQ,0.001131657204419596,0.001131657204419596,0.003764039831687194,2023-05
2023-05-17,QQQ,QQQ,0.012031505075937313,0.012031505075937313,0.035232652825918274,2023-05
2023-05-18,Turbulent,QQQ,0.018402764609628045,0.018402764609628045,0.05234770357604942,2023-05
2023-05-19,QQQ,QQQ,-0.0022557410010842177,-0.0022557410010842177,-0.006907405644545502,2023-05
2023-05-22,Turbulent,QQQ,0.0033525288412941706,0.0033525288412941706,0.010343298374701243,2023-05
2023-05-23,QQQ,QQQ,-0.012757414415171944,-0.012757414415171944,-0.039432782519934206,2023-05
2023-05-24,QQQ,QQQ,-0.005142872045326425,-0.005142872045326425,-0.016350813786270985,2023-05
2023-05-25,Turbulent,QQQ,0.024041578825512916,0.024041578825512916,0.06971791100149159,2023-05
2023-05-26,QQQ,QQQ,0.02522941359555086,0.02522941359555086,0.07292111886637348,2023-05
2023-05-30,Turbulent,QQQ,0.004524955015998552,0.004524955015998552,0.013910890022515514,2023-05
2023-05-31,QQQ,QQQ,-0.005702420769845758,-0.005702420769845758,-0.020507828806321467,2023-05
2023-06-01,QQQ,QQQ,0.01148586959970107,0.01148586959970107,0.03561708721052395,2023-06
2023-06-02,Turbulent,QQQ,0.007471836419470474,0.007471836419470474,0.022244655006941966,2023-06
2023-06-05,Turbulent,QQQ,0.0007046060032127563,0.0007046060032127563,0.0021704720391779813,2023-06
2023-06-06,QQQ,QQQ,-0.00016901127657973118,-0.00016901127657973118,-0.0010846471510955163,2023-06
2023-06-07,QQQ,QQQ,-0.017110889281777977,-0.017110889281777977,-0.05235062832174252,2023-06
2023-06-08,Turbulent,QQQ,0.012336849833606894,0.012336849833606894,0.03373018846675375,2023-06
2023-06-09,QQQ,QQQ,0.0038154776471197383,0.0038154776471197383,0.012087949614258443,2023-06
2023-06-12,Calm,TQQQ,-2.930125034863462,0.016755753336827345,0.0498040270260683,2023-06
2023-06-13,TQQQ,QQQ,2.954535411497917,0.00765462329762723,0.02209743113437324,2023-06
2023-06-14,QQQ,QQQ,0.007241357419551094,0.007241357419551094,0.021122285136700704,2023-06
2023-06-15,Calm,TQQQ,-2.884075167509125,0.011845342850475709,0.03448188513726889,2023-06
2023-06-16,TQQQ,QQQ,2.8896076781886615,-0.006312832170939452,-0.019417996771781545,2023-06
2023-06-20,Calm,TQQQ,-2.9139398124197555,-0.0014325174243728482,-0.004914137459312595,2023-06
2023-06-21,TQQQ,QQQ,2.8987857674075572,-0.013721527587825365,-0.040902519158807306,2023-06
2023-06-22,QQQ,QQQ,0.011729819142330008,0.011729819142330008,0.03266544589306916,2023-06
2023-06-23,Calm,TQQQ,-2.9488469748140984,-0.009962758456553969,-0.030094314998472878,2023-06
2023-06-26,Calm,TQQQ,-0.04034082513501276,-0.01349623140478371,-0.04034082513501276,2023-06
2023-06-27,TQQQ,QQQ,2.982776948636702,0.017048138548928404,0.04826796763042255,2023-06
2023-06-28,QQQ,QQQ,0.001949427979446047,0.001949427979446047,0.006094677751138519,2023-06
2023-06-29,Calm,TQQQ,-2.937222837102875,-0.0020044456201818426,-0.006859105868287677,2023-06
2023-06-30,TQQQ,QQQ,2.95052078500167,0.015302393518977194,0.044130277686529044,2023-06
2023-07-03,Calm,TQQQ,-2.8995842353075245,0.0023522515298036437,0.006806272007616811,2023-07
2023-07-05,TQQQ,QQQ,2.90190950008043,-2.69867568982469e-05,-0.0007270077702350951,2023-07
2023-07-06,Calm,TQQQ,-2.9264326620867744,-0.007644947262196378,-0.023796154236109413,2023-07
2023-07-07,TQQQ,QQQ,2.9154619692080623,-0.003325745616515907,-0.010230865958137703,2023-07
2023-07-10,Calm,TQQQ,-2.9249405748809574,0.0003276175682486939,0.0007522602852424954,2023-07
2023-07-11,TQQQ,QQQ,2.9301965935071297,0.0049284010579235754,0.014184622521904083,2023-07
2023-07-12,QQQ,QQQ,0.012550995103134595,0.012550995103134595,0.03639408726030974,2023-07
2023-07-13,Calm,TQQQ,-2.8435716844215024,0.016836134012284235,0.04859719440654828,2023-07
2023-07-14,TQQQ,QQQ,2.860196786799231,-0.0002110316345556945,-0.0009082051292483924,2023-07
2023-07-17,Calm,TQQQ,-2.8337672946169286,0.009295107827166648,0.0273376973115508,2023-07
2023-07-18,TQQQ,QQQ,2.8512100236958906,0.008147621251795573,0.023591990284135826,2023-07
2023-07-19,QQQ,QQQ,-0.00023341741813804692,-0.00023341741813804692,0.0,2023-07
2023-07-20,Calm,TQQQ,-2.900131723021232,-0.02332183050373449,-0.07274710702761478,2023-07
2023-07-21,TQQQ,QQQ,2.873806073768843,-0.003003818748653957,-0.008862052562620017,2023-07
2023-07-24,Calm,TQQQ,-2.8786936873386257,0.001596043823215526,0.0039744389928374245,2023-07
2023-07-25,TQQQ,QQQ,2.8870446004576227,0.006754869295781004,0.019866625922374297,2023-07
2023-07-26,QQQ,QQQ,-0.003331985008141137,-0.003331985008141137,-0.010346191070238554,2023-07
2023-07-27,Calm,TQQQ,-2.8827797498878804,-0.002386828367285259,-0.008587569290534577,2023-07
2023-07-28,TQQQ,QQQ,2.898443762278298,0.018050840757703124,0.05266762290811481,2023-07
2023-07-31,Calm,TQQQ,-2.843788022580454,0.0005213503737698487,0.001988116789729356,2023-07
2023-08-01,TQQQ,QQQ,2.841987177484566,-0.002322195469657457,-0.007754518372669516,2023-08
2023-08-02,QQQ,QQQ,-0.022188603248409787,-0.022188603248409787,-0.06762736381814158,2023-08
2023-08-03,Calm,TQQQ,-2.902345609301451,-0.0016038112492375689,-0.007165152874483127,2023-08
2023-08-04,TQQQ,QQQ,2.896049012985781,-0.004692785066432412,-0.013999766215492588,2023-08
2023-08-07,Calm,TQQQ,-2.885557685327367,0.00843123781281049,0.024491093873906786,2023-08
2023-08-08,TQQQ,QQQ,2.885450075419002,-0.008538847721175663,-0.02595049632799427,2023-08
2023-08-09,QQQ,QQQ,-0.011055485888108127,-0.011055485888108127,-0.03391847389286859,2023-08
2023-08-10,Calm,TQQQ,-2.9297410407967135,0.0018464172638076664,0.004522518955042974,2023-08
2023-08-11,TQQQ,QQQ,2.9251914622364095,-0.0063959958241117144,-0.020258939215971626,2023-08
2023-08-14,Turbulent,QQQ,0.01115983549180352,0.01115983549180352,0.03271565672222131,2023-08
2023-08-15,QQQ,QQQ,-0.010668322733190799,-0.010668322733190799,-0.031181714648621232,2023-08
2023-08-16,QQQ,QQQ,-0.010645367675192115,-0.010645367675192115,-0.033769549832275994,2023-08
2023-08-17,Turbulent,QQQ,-0.010983173587055821,-0.010983173587055821,-0.03440289878197836,2023-08
2023-08-18,QQQ,QQQ,-0.0012557826696467259,-0.0012557826696467259,-0.004659095064304945,2023-08
2023-08-21,Turbulent,QQQ,0.015983188769028704,0.015983188769028704,0.04721888837095962,2023-08
2023-08-22,QQQ,QQQ,-0.0014300610683052502,-0.0014300610683052502,-0.004464841257994425,2023-08
2023-08-23,QQQ,QQQ,0.015645624752069646,0.015645624752069646,0.04604123459261795,2023-08
2023-08-24,Turbulent,QQQ,-0.021607524213369,-0.021607524213369,-0.06813133903423868,2023-08
2023-08-25,QQQ,QQQ,0.007721599411412681,0.007721599411412681,0.023405442577552907,2023-08
2023-08-28,Turbulent,QQQ,0.007498885115200109,0.007498885115200109,0.022098822906606003,2023-08
2023-08-29,QQQ,QQQ,0.02160493324898771,0.02160493324898771,0.0618186553797699,2023-08
2023-08-30,QQQ,QQQ,0.0055611210608174306,0.0055611210608174306,0.016541458874090198,2023-08
2023-08-31,Turbulent,QQQ,0.002994029428581005,0.002994029428581005,0.008993826824571742,2023-08
2023-09-01,QQQ,QQQ,-0.001058681148367649,-0.001058681148367649,-0.0035405672591412784,2023-09
2023-09-05,Calm,TQQQ,-2.8946889546415835,0.0012702338498192397,0.002597770623735892,2023-09
2023-09-06,TQQQ,QQQ,2.8871122430481595,-0.008846945443243473,-0.0267701567429072,2023-09
2023-09-07,QQQ,QQQ,-0.007177200772263794,-0.007177200772263794,-0.02204368362582529,2023-09
2023-09-08,Calm,TQQQ,-2.925781329598015,0.0013965554876160203,0.002967553046613347,2023-09
2023-09-11,Calm,TQQQ,0.03350628942394149,0.011713723311147931,0.03350628942394149,2023-09
2023-09-12,TQQQ,QQQ,2.8942350001136905,-0.011150318859146314,-0.03251918792110617,2023-09
2023-09-13,QQQ,QQQ,0.00380203729790952,0.00380203729790952,0.009818367408826549,2023-09
2023-09-14,Calm,TQQQ,-2.89755953439096,0.008143785272394339,0.023178323532919883,2023-09
2023-09-15,TQQQ,QQQ,2.88843205145372,-0.017271268209634805,-0.052675908999053715,2023-09
2023-09-18,Calm,TQQQ,-2.938846567890399,0.0010420237683042854,0.002261392562374419,2023-09
2023-09-19,TQQQ,QQQ,2.9377550149119918,-0.0021335767467113385,-0.00604221115606237,2023-09
2023-09-20,QQQ,QQQ,-0.01451534237859153,-0.01451534237859153,-0.04432741058286167,2023-09
2023-09-21,Calm,TQQQ,-3.0322490036121637,-0.018494418345079672,-0.05863970933983939,2023-09
2023-09-22,TQQQ,QQQ,3.013894251397929,0.0001396661308451396,0.000842349561376637,2023-09
2023-09-25,Calm,TQQQ,-2.9999471483960667,0.004738625466467616,0.013104753440485556,2023-09
2023-09-26,TQQQ,QQQ,2.989555664174089,-0.015130109688445893,-0.0456232718934716,2023-09
2023-09-27,QQQ,QQQ,0.002340486106425024,0.002340486106425024,0.0060702031048835365,2023-09
2023-09-28,Calm,TQQQ,-3.007529974000919,0.008330444451161963,0.023919245068182875,2023-09
2023-09-29,TQQQ,QQQ,3.0165863722363264,0.0007259537842460048,0.002248109704723025,2023-09
2023-10-02,Calm,TQQQ,-2.9907553852670246,0.008310979341309834,0.02358287726457915,2023-10
2023-10-03,TQQQ,QQQ,2.981360801525029,-0.017705563083305183,-0.054371927009736046,2023-10
2023-10-04,QQQ,QQQ,0.013516888284788612,0.013516888284788612,0.03973270169657711,2023-10
2023-10-05,Calm,TQQQ,-3.020146230360088,-0.0029507287222168507,-0.010629315237111041,2023-10
2023-10-06,TQQQ,QQQ,3.0338120727537463,0.016616571115875646,0.049111388730611334,2023-10
2023-10-09,Calm,TQQQ,-2.9700823123381452,0.005087089850963337,0.014618371684989933,2023-10
2023-10-10,TQQQ,QQQ,2.9806920750661363,0.00552267287702764,0.016226488398273793,2023-10
2023-10-11,QQQ,QQQ,0.007110102282911051,0.007110102282911051,0.021064153501334237,2023-10
2023-10-12,Calm,TQQQ,-2.9622735125342956,-0.003481128636276885,-0.011761977084856361,2023-10
2023-10-13,TQQQ,QQQ,2.946142677308122,-0.012649706589896666,-0.03854178004783201,2023-10
2023-10-16,Calm,TQQQ,-2.9515585014877876,0.011243000172620327,0.033125955868166024,2023-10
2023-10-17,TQQQ,QQQ,2.959520616115752,-0.0032808855446560476,-0.009614232223838911,2023-10
2023-10-18,QQQ,QQQ,-0.01320462459971026,-0.01320462459971026,-0.04321802544908842,2023-10
2023-10-19,Calm,TQQQ,-3.026229314426839,-0.009400877670494776,-0.027081065237870048,2023-10
2023-10-20,TQQQ,QQQ,3.0017980829384667,-0.015030353817877613,-0.04614654526735682,2023-10
2023-10-23,Calm,TQQQ,-3.0391830366438497,0.00301302817748238,0.008761591561973451,2023-10
2023-10-24,TQQQ,QQQ,3.0518771251887533,0.00968106036742101,0.027815597502883174,2023-10
2023-10-25,QQQ,QQQ,-0.024780407305879174,-0.024780407305879174,-0.07606770788579466,2023-10
2023-10-26,Turbulent,QQQ,-0.019251117698534853,-0.019251117698534853,-0.060052759655722904,2023-10
2023-10-27,QQQ,QQQ,0.004789440570497015,0.004789440570497015,0.0141572146525037,2023-10
2023-10-30,Turbulent,QQQ,0.01120238085811663,0.01120238085811663,0.03175869149533779,2023-10
2023-10-31,QQQ,QQQ,0.004771132369587055,0.004771132369587055,0.014441708373162429,2023-10
2023-11-01,QQQ,QQQ,0.01720795705300008,0.01720795705300008,0.05027102254331372,2023-11
2023-11-02,Calm,TQQQ,-2.9917644586657333,0.017990472612327144,0.05172828534412348,2023-11
2023-11-03,TQQQ,QQQ,3.0214350164504324,0.011680085172372144,0.034654325485476145,2023-11
2023-11-06,Calm,TQQQ,-2.975403572351271,0.004071160492660088,0.011377118613685603,2023-11
2023-11-07,TQQQ,QQQ,2.9888830662968853,0.00940833345295459,0.027761667115737815,2023-11
2023-11-08,QQQ,QQQ,0.000643674175275993,0.000643674175275993,0.0017895451806491055,2023-11
2023-11-09,Calm,TQQQ,-2.98401693087067,-0.007725274761718793,-0.024041402694895568,2023-11
2023-11-10,TQQQ,QQQ,2.998524955144481,0.022233299035529806,0.06458748253318358,2023-11
2023-11-13,Calm,TQQQ,-2.943054031526326,-0.0031234535086652,-0.009116558915028628,2023-11
2023-11-14,TQQQ,QQQ,2.9612284533203925,0.021297875302731476,0.06097387973290078,2023-11
2023-11-15,QQQ,QQQ,0.0007522925260306833,0.0007522925260306833,0.002790634457982285,2023-11
2023-11-16,Calm,TQQQ,-2.8965917768787475,0.000855628608669393,0.0016244547767927892,2023-11
2023-11-17,TQQQ,QQQ,2.897680384392675,0.00023297890525816905,0.0006952454927612038,2023-11
2023-11-20,Calm,TQQQ,-2.861925866511307,0.012101511328702524,0.03505927238860706,2023-11
2023-11-21,TQQQ,QQQ,2.8682008766730958,-0.005826501166913802,-0.01828708159440356,2023-11
2023-11-22,QQQ,QQQ,0.004084749957264355,0.004084749957264355,0.01155316233908966,2023-11
2023-11-24,Calm,TQQQ,-2.8839868929038013,-0.0014112286861509644,-0.00496734701812735,2023-11
2023-11-27,Calm,TQQQ,-0.002946813934935838,-0.0008731275108922153,-0.002946813934935838,2023-11
2023-11-28,TQQQ,QQQ,2.8872667661363476,0.002617415494653803,0.007914160953063177,2023-11
2023-11-29,QQQ,QQQ,-0.0009742295721443539,-0.0009742295721443539,-0.0036101751484754726,2023-11
2023-11-30,Calm,TQQQ,-2.890387390217779,-0.002517235352176116,-0.008398839458163422,2023-11
2023-12-01,TQQQ,QQQ,2.8907207423202768,0.0028505874546740817,0.00839883945816334,2023-12
2023-12-04,Calm,TQQQ,-2.9112163688618287,-0.009326861417635779,-0.028894465999715003,2023-12
2023-12-05,TQQQ,QQQ,2.9043974726342414,0.0025079651900483794,0.007186867046255067,2023-12
2023-12-06,QQQ,QQQ,-0.005800809667302396,-0.005800809667302396,-0.017947244210801204,2023-12
2023-12-07,Calm,TQQQ,-2.8683468645169294,0.01387549337209906,0.04101017561455542,2023-12
2023-12-08,TQQQ,QQQ,2.886669006019645,0.00444664813061671,0.011892874735056336,2023-12
2023-12-11,Calm,TQQQ,-2.849664533927544,0.008505951880247772,0.025111597357044515,2023-12
2023-12-12,TQQQ,QQQ,2.8661033103605615,0.007932824552769297,0.023859156241068394,2023-12
2023-12-13,QQQ,QQQ,0.012636994450751806,0.012636994450751806,0.03465162702109004,2023-12
2023-12-14,Calm,TQQQ,-2.8218721406955285,-0.000867306394544837,-0.001642619146373758,2023-12
2023-12-15,TQQQ,QQQ,2.8258273968534575,0.004822562552474159,0.011848941400422025,2023-12
2023-12-18,Calm,TQQQ,-2.7932763728477275,0.006278675331393182,0.020702082605308158,2023-12
